duration,protocol_type,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,is_host_login,is_guest_login,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,label
0.5471044145910791,0,25.54282353408741,23.865797640252527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,197,0.056398042009812493,0.8706960416831049,0.09397981671823229,0.9085820954238568,243,5,0.038032462202214457,0.8083655724415523,0.0034090273671899987,port_scan
33.73557910072901,1,7505.371989858585,20319.62062294958,0,0,0,14,1,0,0,0,0,1,1,0,5,0,0,4,9,0.0028566503132894995,0.057833878647724914,0.8335891272373964,0.14803495659693655,46,37,0.9221317439552776,0.1436305322935628,0.07301428164184083,sql_injection
50.97400893566477,2,300000.0,9220.824392118246,0,1,2,21,2,1,2,0,0,2,5,1,5,0,1,72,281,0.9909912395482359,0.28229131315801015,0.6036572760906123,0.5582635735787775,162,165,0.15583344649206965,0.060905212558210686,0.9895163811770965,zero_day
6.104596365140864,1,1034.9599873121424,1246.0358857779643,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,43,2,0.018088585158491922,0.09347307585918208,0.9036577932094807,0.01607469984207498,83,201,0.8333828739378879,0.16742671478062765,0.04947603663986547,normal
145.70733988268427,1,43.08428239180585,225.40722592696233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,0.04270723314370106,0.03537674178490602,0.752422317682879,0.14237476857686165,82,65,0.6331404051248629,0.08457029841294753,0.003337019749198511,normal
178.80744372127464,0,3772.775360516413,250000.0,1,0,0,14,1,1,2,1,0,2,7,1,4,1,0,138,79,0.29957975315521623,0.9166667502835791,0.8323261025819741,0.8346427902258059,97,209,0.7106750995785549,0.47438952551656544,0.6824808054679623,zero_day
67.66760571219642,2,583.5770900156132,2604.178855702314,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,20,0.04284031514175062,0.07599859296805897,0.7121350495570902,0.03970663569448208,150,152,0.8718634718380767,0.04435502678247934,0.03186680944925775,normal
29.358624797272455,1,1416.075547284269,1198.3134807094525,0,0,0,15,1,0,6,0,2,4,2,1,2,0,1,150,175,0.8814263277312947,0.4352065733749588,0.5115938425201706,0.587884779499137,252,119,0.17746047949607835,0.07946874763580236,0.04615933637427061,zero_day
24.21185851424566,0,153.95360369815924,611.6797500659605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,0.05664940569340803,0.07945779424400361,0.9925941519777187,0.12211497287935658,180,196,0.9020949672920122,0.10182396778557856,0.04341001251057749,normal
33.95539385901765,1,11395.095894965087,1819.9879256660722,0,0,0,14,0,0,2,0,1,1,1,0,0,0,0,11,1,0.06004175701537107,0.034414548485116936,0.865620526562223,0.18855927752487556,27,37,0.9651620962909775,0.011514821519406826,0.00024661033056101457,sql_injection
2.8751428409528343,0,8249.420843605083,129.65625459747966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,2,0.952459040016209,0.1856654634049641,0.061127103145612594,0.6656595416400011,247,13,0.18788314918524732,0.753008296261007,0.7377837002407195,ddos
59.3180121726028,0,312.6361654891918,5906.083135881695,0,0,0,0,0,1,2,0,0,0,3,0,3,0,0,6,9,0.043825412552577395,0.06318385572120612,0.9312747122854299,0.02354813832463657,8,1,0.9511850245652462,0.05647491251300825,0.015247846335148097,malware_c2
62.692464388838786,1,293.3370959811721,2215.404142118877,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,28,29,0.05997359733209513,0.08674799076339658,0.8392485025537845,0.020367778033266715,212,209,0.625876880494038,0.022143885152572176,0.01352877658049585,normal
5.911718817835568,1,7627.580518931219,689.2033521844285,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,35,26,0.010663196634986438,0.08986086749530985,0.7683953702843759,0.24802649548556965,93,187,0.9211348035486022,0.09282947364614003,0.03498949596577178,normal
57.370248047861594,1,934.0148668370208,741.1151978869298,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,15,0.0648074863684782,0.06692817293065163,0.8873371699553615,0.030031718115161365,246,228,0.8026592068508339,0.12598724183632973,0.02417895013925235,normal
93.22929970591488,2,57.66388571618647,1394.3477159486238,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,7,0.0025148491993154942,0.07842437706831122,0.8798481505295297,0.05877023576585999,199,204,0.7921555555735287,0.06507047538820691,0.0372849356043148,normal
26.469334587138476,1,1378.2660064784527,3553.86827879589,0,0,0,12,0,0,0,0,0,1,1,0,4,0,1,20,17,0.09587349479209828,0.04232365288359266,0.8330996819836801,0.054334442076752844,42,26,0.9794517293993965,0.2023937307965115,0.057525769365722484,sql_injection
71.08889013113904,2,1742.373603109057,378.1930932764166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0.07694525845896788,0.016684603774307673,0.715234551590087,0.08804217083173656,191,55,0.898247709351649,0.1507055527246638,0.014564156169326298,normal
51.23363810539973,1,56.29639689936789,501.05529152652537,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,12,0.0899940905125726,0.08801662082230834,0.965669669961301,0.15914641610227334,128,142,0.7002908861363124,0.07273495502648585,0.018500910773922057,normal
24.31459660493468,0,407.41119669306374,1197.1812391590365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,23,0.06635741907377679,0.035985791194106956,0.95097668281439,0.0721144934792504,200,159,0.6048725623575989,0.09264411005082465,0.04341921599708529,normal
61.797063803355975,0,1577.1997528991933,1174.7970221723224,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,15,0.01586795345661638,0.05294638889593509,0.7230345705519576,0.21980222108404446,189,71,0.7457369592053555,0.048677128245130596,0.033844364052351,normal
2.707589797340389,0,46260.738127000775,185.04908922514633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,9,0.9915299167568637,0.15576734377563994,0.24662895899838036,0.702226777643206,222,3,0.10091422441108366,0.5697125746767362,0.92769721148772,ddos
2.5283088405979743,2,320.32056253169736,74.89040784260433,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,40,20,0.08820770479629132,0.08868670848499119,0.9353009870143072,0.2735298278112185,171,167,0.6005039341542964,0.08856114537094151,0.02282481397582303,normal
82.61657864064384,0,2423.010652623217,34506.370481526865,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,7,0.02242006665772485,0.09057461663329892,0.9045974767716081,0.030518941295203172,156,98,0.6312860397267263,0.015270398948183272,0.00036695354762764646,normal
53.797359222448684,1,588.0805776367557,185150.4128545401,0,0,0,5,0,1,1,0,0,4,3,0,3,0,0,20,14,0.1275584465838337,0.14243826197357384,0.8792461515516169,0.011725052575286955,29,44,0.9797430077905132,0.19526956523190472,0.07406844412704332,sql_injection
0.9200422291350013,0,312.51870145543603,435.22235931388565,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,7,0.007849724642751788,0.032792436180986255,0.8896002481258196,0.031879237966680074,118,57,0.9345906590666488,0.07872576539331307,0.01805821236481276,normal
302.0642218463632,0,411.0866993895381,5791.199468176098,0,0,0,0,0,1,3,0,0,1,1,1,6,0,0,4,2,0.029990353202627364,0.044409138733979225,0.9363609194370979,0.044485567294987795,1,3,0.9778878696039666,0.005259427033149966,0.012291001139856173,malware_c2
29.004542129269918,2,377.0711223048086,1499.4406152425508,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,33,2,0.016229404015201822,0.03238449664319726,0.8975212191069748,0.019053040971927938,153,49,0.7594834661263042,0.1146617385794943,0.044644167873845834,normal
11.108431699845903,0,1671.9253819336955,775.1491693399665,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,19,0.09803103243757501,0.018516431975175864,0.8605947258960001,0.1360531812998274,107,148,0.666136124283614,0.1602510744193874,0.035271656842569575,normal
61.06258569092443,2,273.27256531054667,1071.7159039310643,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,13,0.0739725228486275,0.04626229657909658,0.9449291488936802,0.10741714034081225,146,141,0.8856786189247803,0.03629271137841741,0.014010634850665194,normal
30.291381554346426,1,1111.2449816842186,3825.059798868245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47,22,0.014810173880940292,0.06163655866298066,0.844404494940897,0.13422719254839605,163,110,0.9251255811711991,0.1516333786371306,0.02886597385256073,normal
134.2316171793108,0,465.23461554683496,1356.6268708015334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,21,0.042183975820985,0.04267724047479805,0.9433275132882099,0.14547234994422686,230,114,0.6596120303218881,0.032635807758303347,0.028622352781802602,normal
10.273352268225352,1,2193.8978978705404,530.2329369308699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0.026567721595342375,0.07966641853739012,0.8454699024459849,0.1384877209527199,71,116,0.9940984379545137,0.19274297303592894,0.019645127654679878,normal
11.816319963886478,0,1348.7414996656917,8366.084453676653,0,0,0,10,0,1,0,0,0,0,2,1,0,0,1,9,8,0.08843644652877768,0.05693760476788095,0.9470285467697444,0.004018011445831138,2,49,0.8872810904177856,0.05235864378650792,0.08214955654650197,sql_injection
52.272236948028784,0,97.79473311753384,1315.7773508566536,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,27,0.07222226230471333,0.021235826283233308,0.8435406194763583,0.04529658621074246,60,165,0.9980554275270328,0.11146729502797792,0.001741364990210026,normal
55.96099674361872,0,6952.5140990903055,1000.0,0,0,0,7,1,0,4,0,0,1,4,0,1,0,0,9,16,0.03726764949491797,0.008820685553545161,0.9144609261202128,0.01019788663988388,43,46,0.7383550608905924,0.23948588608822075,0.04365261540896503,sql_injection
69.50303190493369,0,81.99346295168826,3130.4651984126344,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,34,12,0.026919523089204502,0.0005010917421474526,0.9004634859498306,0.1380227362790719,142,86,0.7097846821586689,0.18658221716339563,0.02577429355254829,normal
26.11741530324125,1,1787.1789247762874,566.554531744435,0,0,0,2,14,0,1,0,0,4,0,1,0,0,0,103,15,0.15656708740535039,0.5896558498053536,0.9186733523435312,0.13995014790373225,12,9,0.8247825417907059,0.13573210454570733,0.12471792438325553,brute_force
36.563328435297365,0,485.50342109864647,1089.3053072456842,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,7,0.09989882590425095,0.0426608794417071,0.8729431708093142,0.1731462000006006,237,149,0.969623688498339,0.057951044313371614,0.0006121499091828409,normal
42.92679239897812,2,5922.98105979034,62.042949921537826,0,1,0,15,2,0,6,0,0,5,3,0,4,0,1,496,406,0.6348477599287706,0.8570805248864372,0.36041903083233284,0.29860259303708914,248,7,0.698833702383021,0.08108784612448217,0.4278622016495751,zero_day
33.43519918938111,1,1418.026055581554,2813.842965767407,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,18,13,0.005726598020023544,0.024340892475635256,0.7183443303725033,0.12108923501448254,200,233,0.6205682509941296,0.1551864839669672,0.018182077115739426,normal
40.20404515374513,0,4948.766786362232,838.4851500443095,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,23,0.04736253719069107,0.08086914145258134,0.9536525018226787,0.051676894471179735,236,77,0.898135622458101,0.030512825859849203,0.02886212666287016,normal
17.90262082141199,1,608.1501883344218,1206.8224592805973,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,8,0.04016004902168316,0.04809710692286845,0.999515493649799,0.07796183195775423,141,184,0.7264677619538124,0.1375525993369013,0.02418466455565977,normal
10.185371043700046,0,180.30924886463504,1605.556242230515,0,0,0,2,4,0,1,0,0,1,0,0,0,0,0,123,32,0.08751357915860437,0.4502962839539405,0.7988817053252264,0.11343287263955822,2,2,0.8230298513757729,0.12098715107331798,0.1186284073919579,brute_force
2.929378269002416,1,11380.949528028535,407.58499953067405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,1,0.8518648580594662,0.19230740266539437,0.24683005705157446,0.8973746311686573,248,10,0.03795709881803555,0.6567322691535793,0.8919765816327854,ddos
70.43745737692917,0,243.79606420799652,914.4881553613103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,43,23,0.0018366175574022982,0.09837753532417393,0.829920959470537,0.011158067391894455,84,138,0.6394825773502751,0.07402218650705515,0.006187509464119129,normal
51.58195008600443,2,4308.812568872507,556.7711016782048,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,10,0.027123841202156954,0.004720813644969013,0.8423762917384203,0.2419292522509727,79,177,0.7876860978417899,0.029040447910174308,0.037354804124541,normal
16.73627922301404,0,791.0310797937026,5239.534206246047,0,0,0,4,0,0,2,0,0,0,2,0,2,0,1,20,8,0.0898705463477292,0.17209461005444976,0.9502552491535681,0.15235727688859912,23,36,0.7181606962962217,0.06920608107180201,0.05980832667858435,sql_injection
21.170676724698144,0,1259.2500807587717,210.76018051390153,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,31,5,0.0577709038310165,0.006954754461203805,0.8519778168609426,0.2223893883876059,76,195,0.8131429599332383,0.02424020016774078,0.014057488810796593,normal
9.4190909955877,1,45207.977916330135,9651.762104068253,1,3,0,13,1,1,3,1,0,1,6,0,2,0,0,383,178,0.40950751449301337,0.6359906662342176,0.6417690137140457,0.976158211506248,86,62,0.04669695962824294,0.9726999865989775,0.03265464120357553,zero_day
0.3125860955142641,0,95202.54395267571,17.043744809880078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,8,0.91686241018668,0.029938486402990017,0.023294307601802223,0.8409077297336492,214,19,0.1265424084321015,0.7549697477330162,0.7297028197941379,ddos
34.41194749736848,0,233.06767966371575,4436.641464549809,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,37,16,0.003171911678922157,0.011894607365324883,0.9958084540327801,0.07740598369773187,221,137,0.8140081968259967,0.16735328703546662,0.029925117579919214,normal
335.9782080761886,0,220.3082823802617,262.73572568177497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,29,0.07872496828845577,0.07980781510782498,0.8160508076061354,0.02967945999003435,207,198,0.8759735267759896,0.02116671056389885,0.00251847639391436,normal
127.87346789228131,1,1792.861268196509,70.81447655876732,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,27,0.09462857943333322,0.06869802999018129,0.8406665077010333,0.022059780288117715,182,54,0.8900869890891732,0.13517849209078497,0.026501939836244517,normal
18.834808803283202,0,308.1865400133889,873.2885608044461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,7,0.027660748309788288,0.06167338473641405,0.9971799157081438,0.06313684225641106,226,61,0.6290137987474157,0.178695949506388,0.00828770731110849,normal
8.219862551402466,0,551.0248220365966,228.56357303420685,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,43,3,0.07827014610727508,0.08101042766151528,0.754303822150274,0.07392060954821941,95,101,0.7087332054796707,0.06332479073098798,0.03486137998610893,normal
209.5154769341188,0,1285.743676985138,5379.315011422572,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,10,0.010018149071616224,0.05148095660459345,0.7703632827392265,0.08678207367192577,124,119,0.8447053341397126,0.08665476533005795,0.025587831491325694,normal
17.144713593478063,0,853.1947323922567,12045.441017594621,0,0,0,5,0,1,2,0,0,0,1,0,2,0,0,18,5,0.1646728030028205,0.13242752660392668,0.9780355309674148,0.10792653410673832,40,35,0.8945383590699946,0.08670587756374072,0.03668123985798255,sql_injection
138.09608237564845,1,395.47017225924066,3262.1253140745125,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,44,25,0.08849358328572755,0.017936354065633053,0.805023613863306,0.26174098756284825,83,208,0.8827745675580119,0.14358201442086435,0.032786386409366215,normal
1.7444937500884743,0,108.55718599015309,7.91002623542536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,331,0.17490232902355793,0.7869949468196715,0.026021507355936502,0.9074283447251741,251,14,0.0025952166758857254,0.9122726382594393,0.13279624694043973,port_scan
4.850269994015148,1,6316.782451855617,20209.13233250189,0,0,0,5,2,0,4,1,0,1,0,0,1,0,0,5,14,0.060659903890092286,0.01510871639478324,0.9821332106312334,0.10124221134994663,5,6,0.7092034925142209,0.006081429317947795,0.08653355935780635,sql_injection
165.37774897341833,0,70.5226786457889,179.52400727301293,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,29,0.03624930997498226,0.013880058036473943,0.7249771421116139,0.12403217140598727,251,88,0.9888507524853665,0.1137233573577174,0.042192888401736635,normal
296.6618363905712,1,294.7054178707475,410.2462050136659,0,0,0,1,0,1,3,0,0,1,2,1,4,0,0,12,4,0.06060723248133874,0.05725848090726626,0.9444009812762518,0.09364252281540277,2,5,0.9204312205774243,0.0026175296954644048,0.03206580028775647,malware_c2
9.641101431927607,0,214.35350246379605,3591.1627885705775,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,38,8,0.08947597580216225,0.09809843648883496,0.9205435620815053,0.14165798883851807,66,206,0.7286590215878276,0.1665902124764407,0.04630724063586214,normal
34.49093912080505,1,1124.8753043354068,248.92528001571665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37,14,0.07450969147659614,0.06647124627536964,0.9683683951521956,0.07609680642220643,82,134,0.6687150365650624,0.05612491166654657,0.017129513032551752,normal
39.99914802101498,1,52.520212578828676,243.9849586747199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,20,11,0.07403661793325625,0.03737258912762436,0.708236771082286,0.2835346683316153,82,35,0.6644588076093542,0.09614631154755385,0.04361522155571201,normal
36.49215048235608,0,74.74993275080983,478.2080503102634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,11,0.09145970431298311,0.006984618086464745,0.7746765714357091,0.1999251019613593,87,96,0.8958264842053487,0.16121462688392604,0.007131828566860888,normal
22.97882267765736,0,1249.459607035809,533.966864150545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0.047730859594459635,0.02266823402243432,0.818131369075807,0.021917682361026345,100,227,0.6975901029491783,0.0001378655980744936,0.037370883259611534,normal
21.579202945019084,0,117.0848669906351,279.4941748022966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5,0.03961982522002675,0.054918911070529,0.736084076865816,0.09574979632284604,129,213,0.6745898275182093,0.09260614676017305,0.010196512322109542,normal
118.26935506050371,0,27.392513505091014,1190.9589489126868,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,27,0.0006018081912909979,0.09510710137095052,0.731412640486062,0.2795293133046336,120,108,0.9227695273001348,0.042840608842712104,0.04968126576458339,normal
301.8990045774561,1,448.43811237738623,24857.73342871575,0,0,0,2,0,1,1,1,0,1,2,0,2,0,0,8,7,0.07705092475576698,0.009233948968901206,0.9937845637377214,0.04902757513894249,4,8,0.9561416380272367,0.0781597436598645,0.006135125631674532,malware_c2
22.04900351024039,1,775.1296842880934,2513.8117363005663,0,0,0,4,4,0,1,0,0,0,0,0,0,1,1,72,8,0.18959127486735797,0.6347323832699381,0.9563396153427381,0.10579601593541527,2,9,0.8052936301387561,0.1166848246874429,0.028989151601477067,brute_force
4.434940017457997,0,950.193188073135,1679.4282791294993,0,0,0,3,9,0,0,1,0,0,0,0,0,0,0,125,43,0.08364526221666387,0.5514840038639929,0.8134427136152662,0.08452784304605743,20,9,0.9675055948568971,0.05363906197180901,0.013944111397104096,brute_force
11.137732520641723,0,736.7156724134276,3189.7400084748906,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,108,25,0.07494835208165386,0.6626281134318562,0.712221640044041,0.11685684399682342,19,13,0.8200501145900948,0.012061507721696896,0.11450998942420389,brute_force
31.10132343841761,2,408.79681048107057,7460.885619260488,0,0,0,3,0,1,1,1,0,1,1,2,2,0,0,12,4,0.017025367863030185,0.030302550250898886,0.9468365742979196,0.038327289075874654,5,2,0.9371038969318739,0.07542576459562056,0.044668341797352185,malware_c2
72.87626295557288,1,843.8764361012882,1591.105905232223,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,23,0.08897890663442734,0.01557862579976057,0.7663237499844052,0.19213412359934087,131,223,0.9886394931720794,0.14625583560485272,0.027613695538832413,normal
29.218720995198762,0,624.4838687299546,17691.23359473077,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,28,0.06718578133646265,0.07226388549248132,0.7760936882692555,0.022940398044608377,119,87,0.9586528390324076,0.08711669459615015,0.004338015633659859,normal
31.179348664161928,0,592.242728741827,1681.1594119871565,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,8,0.06739610030396669,0.09014746605543461,0.8013124982516011,0.08370340615116652,161,114,0.6277142038709801,0.041377169126122264,0.004577488269265623,normal
298.47732973081776,0,489.52905134612405,241.41887173821868,0,0,0,0,0,1,0,0,1,0,5,0,6,0,0,1,1,0.011319751590906769,0.032375614625035624,0.9875977315344501,0.09032317694463537,4,2,0.9652260869197349,0.03290145106860783,0.000551349283960595,malware_c2
11.666199283991613,1,372.2803562142724,3709.197722399634,0,0,0,4,7,0,1,0,0,1,0,0,0,0,0,168,32,0.16887357740584913,0.6181436595838317,0.9640435449628966,0.10357630505045053,24,18,0.9374061839921337,0.07406642507398124,0.061830836899779626,brute_force
14.581570948131231,1,433.4545941429521,1165.2904600294655,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,69,16,0.18384151625669096,0.7131798162047859,0.8893121109303054,0.18508070878594926,16,5,0.9758113600725292,0.17610026941558726,0.10011650583577437,brute_force
0.35034535391865007,0,38.577773109720106,94.66521984933325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,340,0.2809146767644178,0.7641130288150391,0.09382765559005826,0.9088241797684076,227,2,0.08443816360049515,0.9633488015875649,0.15382084656155595,port_scan
1.7053769928918965,1,1548.0471390988087,202.21172957865758,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,18,0.051614924574931845,0.07142616095995433,0.7656960197794738,0.2884579970318614,164,164,0.6767157358803105,0.04174278955600417,0.009424371957648415,normal
97.57349871303201,2,233.32152799600965,745.9038624192835,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40,4,0.02221666941395897,0.037291215585324125,0.9362110845349847,0.1987302969331909,59,68,0.7450848502684011,0.022857644530689992,0.04825622716174125,normal
18.385284366564466,1,6547.08523264095,133.52515647038226,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,27,0.04506256600352905,0.017089099613432936,0.8921557019569066,0.07202200164261138,177,42,0.7454931969024664,0.015240469099432663,0.03744360747729229,normal
